ID_TREN,CURP,HORA_INICIO,HORA_FIN,FECHA,TURNO
44,XYOI993165MREZJK2D,18:00,00:03,23/12/2023,N
45,ASLZ542690HCARXJKF,18:08,00:01,10/08/2023,N
46,LRUO029114MXKECSD4,18:00,00:07,17/06/2023,N
47,LINS575812HMNOFSQX,18:02,00:09,28/08/2023,N
48,NXUE729727MGYKNX47,18:09,00:09,11/04/2023,N
49,ZVNR709974HCXRAI7Y,18:04,00:04,12/02/2024,N
50,SWTL773064MTBRNK5R,18:08,00:04,25/04/2024,N
51,EIVH544772HNJBPKSV,18:01,00:06,16/03/2024,N
52,EPWY065695HJBDDEF6,18:01,00:02,13/12/2023,N
53,RVOZ306680HRVGEI95,18:08,00:03,04/06/2023,N
54,WELL652719MSLYKQ4P,18:04,00:09,24/02/2024,N
55,ZJIT807345MEHPAAW2,18:05,00:06,05/08/2023,N
56,OBTC545141HNDMOLX3,18:01,00:00,03/11/2023,N
57,VMVM324830MCRMQC50,18:06,00:04,21/04/2023,N
58,VDCL847581MINEUFBM,18:02,00:00,23/05/2023,N
59,HPNS373491HOWBGIW1,18:01,00:03,06/11/2023,N
60,IMBZ452318HIKWUMZR,18:01,00:09,23/06/2023,N
61,AUNX705088MMJKEM4R,18:05,00:09,01/05/2024,N
62,CXCE402380HGRRUGH2,18:09,00:06,12/07/2023,N
63,UCLM428359MOTYYOS3,18:07,00:01,18/04/2023,N
64,XLHA404490HPBZRODZ,18:03,00:08,06/02/2024,N
65,KEJY904111HWODLX94,18:02,00:02,25/10/2023,N
66,LNGV292372HLFHHT38,18:03,00:07,22/03/2024,N
67,SYCZ504285HHGVWA0M,18:04,00:07,09/12/2023,N
68,UGRG288919MKMIMXZL,18:09,00:05,20/08/2023,N
69,TNPY334735MJMDSR64,18:06,00:06,25/10/2023,N
70,AQET276461HERDVXD2,18:03,00:03,07/09/2023,N
71,KJIY925266MLWYCZG2,18:02,00:03,23/02/2024,N
72,XGGN880783HROHCK50,18:09,00:08,23/04/2023,N
73,HUPR560273HVPWKP4C,18:02,00:05,27/09/2023,N
74,HHNF103358HBLBBKST,18:07,00:04,10/04/2023,N
75,LNFD006109MGFNMAU2,18:04,00:05,22/04/2023,N
76,NDWX952689HUCCIJL5,18:01,00:04,30/09/2023,N
77,IZXO745865HISKTF01,18:05,00:05,07/04/2023,N
78,ATGT942923HQWIUA1O,18:00,00:00,03/12/2023,N
79,JSHO201977HPOVMXQ5,18:09,00:07,13/06/2023,N
80,QCBH015624HBXFZD07,18:06,00:02,26/04/2024,N
81,DWVR547046MMPJJQ90,18:00,00:06,08/09/2023,N
82,EDNY174472MIQZAK7L,18:05,00:08,02/05/2023,N
83,MGRI591030HWNYEZEV,18:07,00:01,08/06/2023,N
84,NPHP203938MPBGIE19,18:05,00:02,22/11/2023,N
85,COHH321812HLVNEK8M,18:04,00:04,04/05/2024,N
86,VRJR446997HIJLMC91,18:08,00:02,06/04/2024,N
87,ZTZW660108MSHUJINO,18:09,00:06,19/10/2023,N
88,RJXT326940HRPDXZRT,18:06,00:03,04/09/2023,N
89,UTKV567729MJGPCUF3,18:08,00:01,13/02/2024,N
90,JZCD771219HRACUMF4,18:06,00:05,09/04/2024,N
91,AATE953375MTWEFIZH,18:02,00:01,20/04/2023,N
92,WQEY604231MWSIOP03,18:04,00:09,24/12/2023,N
93,CBGJ438144MDBQVVJ1,18:04,00:05,30/10/2023,N
94,CXZJ014236HRBSETKY,18:04,00:03,14/10/2023,N
95,EMCJ808345HSZDSZ01,18:00,00:05,16/09/2023,N
96,LVQM519696MIXBMA1C,18:01,00:05,01/10/2023,N
97,BDBP268384MHVCXJ36,18:03,00:03,16/12/2023,N
98,EUTE184845HGEYII2B,18:08,00:05,26/01/2024,N
99,EWZB519538MOBZXTKU,18:07,00:08,25/04/2024,N
100,JMVY435929HMPMMV3F,18:01,00:05,06/05/2023,N
101,BXTQ537288MPHHFA1J,18:06,00:04,27/01/2024,N
102,ZYJR228107HIXWED3E,18:01,00:02,06/03/2024,N
103,PPIB183814HPCYKH9K,18:07,00:09,15/12/2023,N
104,CCRP881096HQIEIA5X,18:01,00:00,17/03/2024,N
105,CHDM926110HOZKTRGA,18:07,00:02,01/01/2024,N
106,GXSW160559HDEVPSU2,18:01,00:02,19/10/2023,N
107,ULGB292492MLNSIXY5,18:08,00:04,12/04/2023,N
108,ARPC746725HGLHDUOT,18:05,00:08,29/07/2023,N
109,TBPQ339922MSODNRIK,18:08,00:06,29/10/2023,N
110,BTDM057921HVYMIU25,18:04,00:07,26/07/2023,N
111,PAQL266556HQVBTFBA,18:00,00:08,15/11/2023,N
112,GTDT312396MMRIUHWL,18:03,00:09,29/05/2023,N
113,HXSL409427HWAIBT0C,18:00,00:05,17/11/2023,N
114,GPVZ532379MWFTWE7M,18:08,00:02,17/07/2023,N
115,LAJY917727HVKACO9L,18:01,00:00,14/02/2024,N
116,SMPT820755MCJINZF0,18:02,00:07,16/07/2023,N
117,ZPUS321108HCNGUE98,18:00,00:00,19/12/2023,N
118,YCYI823488MHDGDK6Y,18:09,00:08,02/07/2023,N
119,PVTC745404HLDPUVXQ,18:04,00:09,22/12/2023,N
120,TERB373395HSWFHVU4,18:04,00:05,24/08/2023,N
121,YBUD378546MRDPLOD5,18:07,00:00,28/02/2024,N
122,MHOH112045HLUASLCA,18:02,00:02,08/07/2023,N
123,ENVR124619MUZKPN73,18:04,00:02,18/11/2023,N
124,YPFP307118HSTHRIQ1,18:04,00:02,09/04/2023,N
125,ELAT742137MLTHIYJE,18:01,00:01,11/04/2024,N
126,JKEL629678MBFWYG0K,18:03,00:00,11/09/2023,N
127,FVTM634870HGGPOQR9,18:00,00:09,29/04/2024,N
128,YDVM910754HMCFDU6S,18:01,00:01,11/05/2023,N
129,KHKK701643HVIFNIXD,18:05,00:06,14/05/2023,N
130,WCCM402981HAPVDPOZ,18:02,00:02,07/04/2023,N
131,IAPK184341HYGRJC51,18:03,00:04,01/04/2024,N
132,RSMG885840HWTLRQ2I,18:08,00:06,29/07/2023,N
133,HTZM819777MUQSLJO4,18:09,00:04,03/10/2023,N
134,BNSP794531HZOVTYGQ,18:03,00:00,27/07/2023,N
135,FQQQ860276HDKOFPYD,18:09,00:09,13/08/2023,N
136,RHFC565284HSCPMB66,18:09,00:01,10/03/2024,N
137,ABNI190576MXWEWY23,18:05,00:01,26/09/2023,N
138,XJNP915583MPLVVQ6E,18:06,00:05,07/04/2024,N
139,ITOS656917MTWASCJA,18:05,00:08,28/08/2023,N
140,EOCV699769HGKRAZ3S,18:09,00:03,05/10/2023,N
141,KUVR041151MZSDTEFG,18:05,00:00,28/05/2023,N
142,PCLH184794HPFOSCO7,18:06,00:06,23/08/2023,N
143,XMQM214732MLNBLS49,18:09,00:08,22/08/2023,N
144,TUFB098113HHPVNXF7,18:09,00:07,17/12/2023,N
145,UZAC396448MYRPPH29,18:00,00:09,19/04/2023,N
146,MICJ723823MHHDFLBO,18:01,00:02,15/11/2023,N
147,WYWC939967MYMNWJ03,18:06,00:00,17/07/2023,N
148,TAVU625889HXEFJAER,18:00,00:04,12/08/2023,N
149,TAID490622HJOYBX0V,18:09,00:05,18/09/2023,N
150,DDGT019538MFTGHO65,18:06,00:08,02/01/2024,N
151,CMEQ662507HBQBIS11,18:04,00:02,05/10/2023,N
152,WUVH483908HRFOWNO1,18:06,00:00,10/04/2024,N
153,HXFW088060MZYKJOYM,18:08,00:06,22/11/2023,N
154,DEEE563115HWJGSF79,18:05,00:00,22/01/2024,N
155,MQTC803339MGQETL3A,18:09,00:05,27/06/2023,N
156,LHOG438313HWYZBIP3,18:07,00:00,25/06/2023,N
157,TZGQ091037MWLWYD8K,18:02,00:02,05/08/2023,N
158,MAAB179416HZUPIKSX,18:07,00:03,24/04/2023,N
159,ZVCP528609MAJUQY32,18:00,00:09,13/04/2024,N
160,UGUJ853626MFYQSV8G,18:00,00:00,20/05/2023,N
161,UCQZ617180MDRIBGX9,18:06,00:00,11/08/2023,N
162,ZKTW769082HGUJBT96,18:01,00:05,11/12/2023,N
163,RZKN481796MZRGXW68,18:04,00:05,18/11/2023,N
164,AOEA932020MXIVMN3F,18:06,00:02,14/09/2023,N
165,OTQW371620HOSBOT4R,18:05,00:09,29/04/2024,N
166,TGGY638379HPDTRB92,18:04,00:04,04/07/2023,N
167,UJKS183697MASAAOAJ,18:09,00:09,15/02/2024,N
168,KDJU356448HQGDOR70,18:02,00:01,23/05/2023,N
169,KXYL768552MWKXBC14,18:06,00:04,05/07/2023,N
170,XDWH261191HESRIO2G,18:02,00:04,01/04/2024,N
171,EKKM847426MXGEIXAF,18:04,00:05,06/04/2023,N
172,ZXOO653772MOCHBLQL,18:06,00:03,17/07/2023,N
173,LAWH998359MVOUDM1E,18:07,00:01,10/07/2023,N
174,MESW124084MTWFKSR6,18:07,00:05,10/02/2024,N
175,AZGY433471MYYAMUMB,18:03,00:08,28/06/2023,N
176,WDAH190284HKVJEFBP,18:05,00:02,09/08/2023,N
177,NOHR091795HNDEKPT2,18:08,00:09,06/03/2024,N
178,SRWY476622MGNQGC4N,18:01,00:00,10/10/2023,N
179,HDDC784808HBANIV13,18:04,00:04,17/05/2023,N
180,TQKD544216HLMPZM89,18:04,00:06,19/04/2024,N
181,NLKG147684MAHKQJO2,18:06,00:09,12/04/2023,N
182,IGUH840668HXHQOV15,18:02,00:01,30/04/2023,N
183,JCXI911082MZQZUHGJ,18:07,00:09,23/06/2023,N
184,ABVM529762MEMTLB02,18:00,00:01,12/06/2023,N
185,AGLF934365MKESSR12,18:03,00:06,16/11/2023,N
186,SMRE412287MKXKPMT5,18:08,00:06,12/04/2024,N
187,XMTD359058HNGRKL0J,18:06,00:06,18/02/2024,N
188,XGJJ136004HYHUVT69,18:08,00:03,20/06/2023,N
189,IJQP216493MXQKPGL5,18:05,00:03,20/04/2024,N
190,WAPU850612MNNQNSJJ,18:02,00:00,15/10/2023,N
191,UEWA783579MAXHSQX6,18:02,00:01,19/10/2023,N
192,BKBM661126MDJFJA09,18:04,00:03,11/04/2024,N
193,UMFK429999MWKBBQ36,18:04,00:06,04/11/2023,N
194,ZTBF131414MZLJFC6B,18:01,00:05,03/12/2023,N
195,TBSS980258HNQZJTOZ,18:01,00:02,20/08/2023,N
196,WYYB329733HNJAVF15,18:09,00:03,16/12/2023,N
197,PHUA043453HKEDZDUF,18:09,00:07,16/04/2024,N
198,FWKM351655MYEOMF50,18:03,00:01,23/01/2024,N
199,JQFC382643MMQEBVE2,18:02,00:04,05/11/2023,N
200,GCBC799589HUDCVV16,18:03,00:02,13/07/2023,N
201,ZVVD253196HVUELJBP,18:03,00:06,08/08/2023,N
202,UEYL854278HVVZPHG1,18:07,00:07,22/04/2023,N
203,DIMV080527HSUTWAN5,18:03,00:00,05/05/2023,N
204,AESX429195HVLJNY33,18:04,00:08,04/06/2023,N
205,IKYA517498MZCEGY70,18:02,00:06,06/01/2024,N
206,MHWJ207828MKKUFMDV,18:08,00:04,18/02/2024,N
207,DVTB574444HUSUGHO9,18:03,00:02,17/02/2024,N
208,PKCS935591MWYUNG7Q,18:01,00:06,13/03/2024,N
209,LXGG769409MJJPXEN3,18:08,00:09,28/03/2024,N
210,CCDG587885HHXUSF7O,18:07,00:07,06/03/2024,N
211,JYBZ477355MSGQTJV5,18:09,00:01,21/07/2023,N
212,BCHE428508MWZXVQB1,18:07,00:07,04/04/2024,N
213,AYZZ565156HMGDVYVY,18:06,00:04,25/07/2023,N
214,ZDUS911681MOAFPQ7N,18:06,00:04,11/12/2023,N
215,CJOC440697HUDDXKU8,18:06,00:03,20/09/2023,N
216,YBIG120523HTHRKIJW,18:07,00:07,29/04/2024,N
217,PGDN138972MMQPKJQ5,18:00,00:00,18/06/2023,N
218,JRSN750582HJCUNHE4,18:07,00:06,15/04/2024,N
219,DCWI927450MUVHYM9Y,18:06,00:08,23/05/2023,N
220,EBFG971245MFJVUJ1E,18:08,00:07,08/04/2024,N
221,PUDC087761HJLPEQ43,18:07,00:08,13/08/2023,N
222,XTDG732015MYMTFCRX,18:08,00:04,05/08/2023,N
223,JLKE412845HTRZZMA9,18:08,00:05,07/09/2023,N
224,SIMK391880HEXUWTGG,18:07,00:05,07/02/2024,N
225,HRFX079624HISUEUDV,18:02,00:02,07/09/2023,N
226,HKNX132206MEFTMK72,18:03,00:08,14/08/2023,N
227,GYKE895065HKQQNNH6,18:07,00:08,11/12/2023,N
228,FEHU247680MGXRSE97,18:00,00:06,28/02/2024,N
229,PJMF080337HLYRMTU2,18:03,00:05,18/03/2024,N
230,THNO188509HKIFEHQ6,18:05,00:01,17/03/2024,N
231,YKNA129614HSXIKI7K,18:04,00:09,03/05/2024,N
232,TFKC559221MSVZHE30,18:08,00:04,04/11/2023,N
233,WUKV208480HIYOXW34,18:07,00:04,01/04/2024,N
234,MRNT051446HYCBAMP5,18:05,00:09,27/01/2024,N
235,ZTTE908957MOOKVPL1,18:07,00:07,06/08/2023,N
236,RBQC660561HPGNCMDM,18:06,00:07,08/04/2024,N
237,PYLN022880MXDUHYKG,18:04,00:06,27/05/2023,N
238,PKSM115463MAEAIB8R,18:05,00:02,11/05/2023,N
239,GIUY809820MUHUIC6B,18:02,00:03,16/06/2023,N
240,OREE415310HXZMPXE0,18:05,00:07,18/06/2023,N
241,FPAC159233HTTCZB5H,18:05,00:09,12/01/2024,N
242,POZA765594HZPDJVLX,18:07,00:01,08/12/2023,N
243,LIJP894182HDFWXY9A,18:06,00:06,22/07/2023,N
244,SJDT739130HUHWOFOG,18:07,00:07,06/11/2023,N
245,JQKI199830HPDBOYWE,18:05,00:00,26/04/2024,N
246,XPTI572112MHLYHJVO,18:04,00:00,02/11/2023,N
247,NFXC423018MVLOWFJX,18:04,00:03,29/04/2024,N
248,MEZE497121HTMOUE3Q,18:07,00:09,19/02/2024,N
249,LFSY630354MDVQORH9,18:03,00:03,25/04/2024,N
250,ZJHG617100MLZMGWPU,18:08,00:09,30/10/2023,N
251,QJWW457612MUPQFT6Y,18:07,00:03,04/06/2023,N
252,KIMA193326HXXOLJ2O,18:08,00:00,01/01/2024,N
253,USLI006672MCJURRNE,18:05,00:07,19/09/2023,N
254,GUCQ119389MMKXCVRF,18:00,00:03,22/03/2024,N
255,QAWV552115HLWXDH16,18:04,00:09,05/05/2023,N
256,AYVC783855HIDHFY7E,18:07,00:07,25/03/2024,N
257,QCZK338437MFRHKQL4,18:08,00:09,02/05/2024,N
258,XYAI549192HHENYP04,18:05,00:02,05/01/2024,N
259,GBJS778311MZASSR41,18:07,00:05,17/08/2023,N
260,QEDY931591HAXGBN90,18:04,00:04,19/08/2023,N
261,UGTV466497MWNJNGM1,18:01,00:00,27/06/2023,N
262,MZDE058685HFVGCL5W,18:01,00:02,18/05/2023,N
263,LOJE218150HWRLTISZ,18:00,00:01,03/02/2024,N
264,QEEA988884MNXRAU4U,18:08,00:00,12/01/2024,N
265,ZPLF822296HKPGTXH1,18:03,00:02,06/07/2023,N
266,GHIE082982MDJNUS42,18:08,00:03,03/12/2023,N
267,GVPX977914MYYBRYP2,18:04,00:00,24/01/2024,N
268,WWUT321571MAYCMS79,18:08,00:00,22/06/2023,N
269,LWKU550431MBYWFF14,18:08,00:03,23/07/2023,N
270,PTKM684164HIIICWR0,18:03,00:03,10/11/2023,N
271,WRZX139927HVKRAJ32,18:05,00:07,10/02/2024,N
272,QNNE014312HGSDZA9U,18:02,00:07,03/04/2024,N
273,XTYV526574MBVXKAT3,18:09,00:07,15/06/2023,N
274,FNUZ535581HYFYYFEL,18:01,00:01,20/05/2023,N
275,EKAY354170MIJXDAEW,18:08,00:00,18/11/2023,N
276,HMBI383255HOMRTK5O,18:02,00:05,28/08/2023,N
277,GCKL668400HCLQXL8Y,18:01,00:05,27/09/2023,N
278,YVJB334174HPGHIF25,18:05,00:08,12/04/2024,N
279,UBZO290509HTUHMXHH,18:05,00:02,17/11/2023,N
280,DNDI847362HEUGJENL,18:08,00:02,15/02/2024,N
281,TAJM678005HWPCTBOV,18:03,00:07,08/07/2023,N
282,PLKP033374MKRVWG9Z,18:02,00:00,21/10/2023,N
283,ZHEQ121227HXASPH8B,18:07,00:00,31/03/2024,N
284,IFBO891932MFTGRD9I,18:00,00:09,13/04/2023,N
285,YKLB099185MPESTV8P,18:00,00:04,23/12/2023,N
286,KTFD337040HLXDOB16,18:08,00:07,30/10/2023,N
287,HUUP092003MAAUJQ9S,18:00,00:05,24/10/2023,N
288,EOCU954800HYFOML7S,18:00,00:08,10/06/2023,N
289,ZOUI676751HANJAV37,18:09,00:05,07/04/2023,N
290,ZSGR174891HIZGGSVE,18:05,00:02,22/10/2023,N
291,CJMJ943399HDRXAPC7,18:01,00:09,31/01/2024,N
292,XXVS404539HCXIVAI9,18:05,00:01,06/10/2023,N
293,YKKT214478HDEWXMFO,18:04,00:03,21/08/2023,N
294,GDYG061194HGKHIG98,18:06,00:01,29/06/2023,N
295,TLMG979714MOKTMFQ7,18:03,00:06,19/01/2024,N
296,OGXY317664HFHZNPWK,18:07,00:05,16/04/2024,N
297,TCJW840704HOJFBAGX,18:01,00:03,29/08/2023,N
298,HNLB546879HVOXFHE7,18:07,00:07,21/09/2023,N
299,VMXY960272MXQJLK77,18:07,00:01,19/01/2024,N
300,HMFS078344HJLHRP4H,18:08,00:09,08/04/2024,N
301,MNHP636332MUQILWPU,18:01,00:00,13/07/2023,N
302,MYWK764016MTSCJG92,18:00,00:06,14/12/2023,N
303,SYKN545633HHAIDA5L,18:05,00:04,30/11/2023,N
304,HMNO615621MGQMGV9O,18:08,00:09,28/01/2024,N
305,MZIS130794MWDOMI2S,18:05,00:00,25/12/2023,N
306,HBVL557855MCDPOWU5,18:09,00:01,10/07/2023,N
307,LLTM222475MMHVWTB0,18:03,00:00,09/11/2023,N
308,EYYF828305MZXFYSZ1,18:06,00:00,17/09/2023,N
309,AINF427379MUXCADBH,18:05,00:08,26/10/2023,N
310,ENIA892312HFQOCKIS,18:06,00:04,18/07/2023,N
311,NXBY566376HVVLLS88,18:00,00:00,21/03/2024,N
312,RKOJ115284MGPOSXP7,18:07,00:08,18/08/2023,N
313,CDAU250435MGFAPTJ0,18:02,00:03,09/11/2023,N
314,CNOB565648HREDUVE5,18:07,00:02,11/11/2023,N
315,RWNT508570MKAIWE8D,18:05,00:06,08/10/2023,N
316,FJWR609988MWUDTIRC,18:04,00:09,28/02/2024,N
317,VFTW074198MMGEADLZ,18:08,00:00,19/11/2023,N
318,OTVE946674HHNBBIU6,18:04,00:01,27/03/2024,N
319,FMXZ939978MJAXDX1F,18:08,00:06,14/11/2023,N
320,QNRV862145MGXBRTF5,18:09,00:08,26/02/2024,N
321,LWZS688642MFHGCK56,18:04,00:04,30/12/2023,N
322,TOAL290261MJPMAHE7,18:08,00:07,09/04/2023,N
323,NILI301440MOQMFYVS,18:03,00:01,30/06/2023,N
324,QZRJ642690HWFGFBFC,18:07,00:00,10/10/2023,N
325,VALU240803MJEJBF03,18:09,00:07,04/04/2024,N
326,UZZI885955MHSRWU8L,18:09,00:09,23/09/2023,N
327,TIER607121HQQELD3P,18:05,00:05,23/07/2023,N
328,KIQX032686HCXOTVJ1,18:08,00:09,29/06/2023,N
329,DCZO356080HVUXVHR3,18:03,00:02,10/10/2023,N
330,ABBA169791MJBJHKTP,18:08,00:04,17/07/2023,N
331,VGLO392218MEVMJO7T,18:08,00:08,22/04/2023,N
332,OIVB112564MFPIPH4R,18:07,00:08,06/04/2023,N
333,CKIG203420MMEQWICU,18:09,00:02,08/06/2023,N
334,JNXG308047MZQVQV4N,18:05,00:04,26/01/2024,N
335,MVKL276727MHAZPEW5,18:03,00:04,18/11/2023,N
336,BVHR052736MWGAQCGW,18:04,00:08,20/11/2023,N
337,HRMC840239MRESVNL4,18:00,00:06,22/04/2024,N
338,PQYX220756HGGHQOB4,18:05,00:05,18/05/2023,N
339,RSTI034325HYGSYBX1,18:00,00:08,17/05/2023,N
340,VJXV038677HSSBMJ79,18:07,00:07,17/10/2023,N
341,XLJY631353MATZASWX,18:06,00:06,18/09/2023,N
342,VRVB120510HLNKMR03,18:03,00:02,22/10/2023,N
343,YLWA637361HAZFFGWP,18:01,00:01,24/01/2024,N
344,BOWV519380MRTDOP40,18:06,00:09,15/03/2024,N
345,FTUS665209MPTUGO1V,18:03,00:00,30/04/2024,N
346,DQMP543444HNWNKTB6,18:00,00:02,10/02/2024,N
347,NPXO946103MAPOXTIS,18:09,00:04,04/10/2023,N
348,KAKK991216HIRJHJM9,18:04,00:08,30/07/2023,N
349,YDQJ819020HVUHMWL1,18:00,00:09,22/07/2023,N
350,NVRZ509588MYRJAH67,18:09,00:05,26/06/2023,N
351,WFFX314129HBAFFXN6,18:09,00:05,19/09/2023,N
352,DQXX843519MCPXLOH2,18:03,00:05,19/09/2023,N
353,XPKT713416HDBNZM46,18:07,00:05,12/11/2023,N
354,WIKQ935281HUZWFZWZ,18:08,00:08,30/11/2023,N
355,DPIL342022MZLUHPKB,18:09,00:08,06/12/2023,N
356,CBIJ640173MHMYVC5O,18:09,00:08,20/01/2024,N
357,AHAM675136MBGMYOFC,18:01,00:04,23/02/2024,N
358,IBNF628138HLWTYOF8,18:02,00:07,30/03/2024,N
359,LOJH506913MFNNTA26,18:05,00:07,26/02/2024,N
360,QCXV126090MRBNCQ4I,18:07,00:08,16/03/2024,N
361,QMJS459752MZWXEPK8,18:00,00:09,10/04/2024,N
362,IGBO371950MMEZDKF6,18:05,00:09,15/08/2023,N
363,FSOW849549MEMHQWV8,18:04,00:01,25/03/2024,N
364,FHLP706003HFHHNX05,18:03,00:08,05/08/2023,N
365,CMDT081615HVNKKUS8,18:00,00:09,15/01/2024,N
366,KSOY152354MGOTPL6R,18:06,00:09,20/07/2023,N
367,BERO137225MNGWEDPW,18:08,00:03,10/09/2023,N
368,QOFA262350MGCAWGR2,18:03,00:07,20/04/2023,N
369,MYHR743858MTQLVZW8,18:08,00:08,20/09/2023,N
370,AHGK790961MWESRYGD,18:07,00:09,07/08/2023,N
371,DSZW667056HYTYWWGE,18:09,00:00,31/07/2023,N
372,NZVX317580HHWDEN0D,18:00,00:01,08/06/2023,N
373,KPPX844698HXARLM96,18:08,00:06,14/04/2024,N
374,WHRU365898HUPHML88,18:07,00:04,03/06/2023,N
375,OGRI221525MHANTX6Z,18:00,00:02,29/05/2023,N
376,RRAK139864HDJIZZQS,18:00,00:08,13/10/2023,N
377,KYJC735804MRLAPA70,18:07,00:04,18/04/2023,N
378,DFTH736360MAMHKB6S,18:09,00:07,21/01/2024,N
379,SBNR192826MWZKFR2M,18:08,00:01,12/01/2024,N
380,MSLY899431MESFWURW,18:07,00:05,15/11/2023,N
381,JZZN763669MKSPVYM3,18:09,00:08,30/01/2024,N
382,CUKX063603HTNNLK8O,18:00,00:03,25/11/2023,N
383,XQTB895323HWMMHJHB,18:04,00:09,18/02/2024,N
384,JVLP126970HSLXSHBI,18:04,00:08,24/12/2023,N
385,NGDC658676MHHZCUKK,18:09,00:02,19/04/2023,N
386,UKAI172316MVAGRC43,18:08,00:06,17/10/2023,N
387,QXXZ044404HSKPOWA2,18:07,00:08,26/04/2023,N
388,DAEK960760MXBMDY7I,18:07,00:03,19/01/2024,N
389,UXYB918502HCKDEC86,18:00,00:06,26/05/2023,N
390,TDJI398305HNJDNZXW,18:08,00:07,16/01/2024,N
1,LEJE977267MYXWAK6H,05:05,12:08,01/07/2024,M
2,KXTB811656MROMAEV0,05:04,12:05,24/11/2024,M
3,BWXJ116135HYMVBF84,05:06,12:00,16/08/2024,M
4,OMIA600889MZVYDT6H,05:08,12:04,25/10/2024,M
5,SCRH822413MWVGRCDU,05:02,12:05,16/08/2024,M
6,QSJD393594HYJTLA77,05:07,12:06,18/05/2024,M
7,HKZM651712HKFZAA9M,05:08,12:01,02/09/2024,M
8,DWCY250421MIMCZMMS,05:08,12:04,28/10/2024,M
9,SOON839501HWOWZZVE,05:03,12:04,07/12/2024,M
10,QGON060592MOJJEHAU,05:07,12:10,24/08/2024,M
11,IWUK461936MYLMLMWY,05:00,12:07,02/06/2024,M
12,CWQI454108HOMBJM47,05:02,12:03,25/07/2024,M
13,YOZF258085MDCWIGK8,05:04,12:08,04/07/2024,M
14,NNII903993MDHTMA94,05:03,12:07,23/06/2024,M
15,AQNG250420MXQTWLBY,05:03,12:02,19/10/2024,M
16,KWLM286497HXHQMO2K,05:02,12:02,30/05/2024,M
17,JBQB064267HQRBAFSF,05:05,12:02,29/12/2024,M
18,POHR223161MHZWFUC4,05:01,12:09,03/12/2024,M
19,JPBX287264MWKIZY06,05:03,12:02,05/09/2024,M
20,EFAZ699989MGZEBDH5,05:05,12:06,21/09/2024,M
21,TSPE781607HVRNUL03,05:01,12:03,22/06/2024,M
22,MUIL186795HHMYEW4N,05:02,12:00,11/07/2024,M
23,FLJI437881HEMDTG1Y,05:05,12:04,04/11/2024,M
24,SPQN484032HMNOGK45,05:06,12:08,22/10/2024,M
25,MPKY789215HJXGUA6U,05:06,12:08,07/05/2024,M
26,SJGW656768MNZFXOA7,05:08,12:09,26/10/2024,M
27,INBN985936HCWFAS4H,05:01,12:00,11/08/2024,M
28,QSYR470338HZBFJC27,05:01,12:01,27/11/2024,M
29,DKEJ676175MEDJXFI8,05:05,12:09,31/08/2024,M
30,ABUK933427MPFQETIQ,05:01,12:08,12/09/2024,M
31,DHOC287533HRHJRGM2,05:04,12:08,11/10/2024,M
32,MGWR311811MRIHIT9J,05:05,12:00,07/08/2024,M
33,DVXP614382MJPLIK42,05:05,12:01,26/08/2024,M
34,TQNH770178MDARKVVB,05:06,12:07,12/08/2024,M
35,ZZFP468981MZLDADL8,05:02,12:02,21/06/2024,M
36,NBOR245184HOOOBT82,05:01,12:04,12/06/2024,M
37,KXKW034140HVZLWM79,05:01,12:02,05/12/2024,M
38,XVGW500426MBKQVXY7,05:04,12:07,05/06/2024,M
39,WGZT866322HKIRUG12,05:04,12:02,18/08/2024,M
40,UWXN752279MZCLQJZA,05:00,12:04,07/05/2024,M
41,INAG097420MXTZJN05,05:09,12:07,15/07/2024,M
42,ISRO324060MBLYMA11,05:06,12:07,29/11/2024,M
43,KKJW139814MMXFXO5N,05:07,12:08,17/05/2024,M
44,SFNA174315HFLZHZ65,05:06,12:02,21/11/2024,M
45,RSGM452820HATKMZL8,05:02,12:10,13/12/2024,M
46,ROMP647766HSQCFO21,05:06,12:00,15/05/2024,M
47,WKWW907026MSEOTEMG,05:07,12:01,10/06/2024,M
48,LJBW736822HIHDVSJ9,05:00,12:05,13/12/2024,M
49,VPUU968161MYBNWQ4K,05:04,12:09,03/12/2024,M
50,QFJH387243HJKKVPTT,05:02,12:01,10/05/2024,M
51,MOQA756513HPUWSBK0,05:01,12:04,16/12/2024,M
52,MLHD660781MBGOCZN1,05:07,12:04,10/11/2024,M
53,NBXV316226MRVYDW2Y,05:02,12:04,29/06/2024,M
54,ZGQS166817MKURJDQU,05:05,12:03,07/11/2024,M
55,NNIR244780MOIDYFU0,05:08,12:01,10/10/2024,M
56,OJII157710HPRDMWJ5,05:05,12:06,17/10/2024,M
57,JNEQ154017MUYNFO4C,05:05,12:09,29/10/2024,M
58,HDWA255002HPWWOD74,05:09,12:06,19/07/2024,M
59,MPIK349041HCQMZK7F,05:00,12:05,04/10/2024,M
60,VFDB467020MQTNSY4K,05:08,12:03,31/07/2024,M
61,CHMU622570MDUDCS7G,05:06,12:03,25/11/2024,M
62,EVVA517360HUJUIT42,05:03,12:03,14/06/2024,M
63,TPAL444081MCSDTD12,05:05,12:03,08/05/2024,M
64,TZYE997185MSBYNRK7,05:00,12:07,09/08/2024,M
65,ZZZN656958HQAABY7Y,05:00,12:03,20/09/2024,M
